benchmark_name,benchmark_paper,title,authors,publication,year,url,pdf_url,abstract,cited_by_count,paper_type
AdvBench,Universal and Transferable Adversarial Attacks on Aligned Language Models,The rise and potential of large language model based agents: A survey,"Z Xi,W Chen,X Guo,W He,Y Ding, B Hong… - Science China …, 2025",Springer,,https://link.springer.com/article/10.1007/s11432-024-4222-0,,"For a long time, researchers have sought artificial intelligence (AI) that matches or exceedshuman intelligence. AI agents, which are artificial entities capable of sensing the …",1558.0,Survey
AdvBench,Universal and Transferable Adversarial Attacks on Aligned Language Models,🧜 Siren's Song in the AI Ocean: A Survey on Hallucination in Large Language Models,"Y Zhang,Y Li,L Cui,D Cai,L Liu,T Fu… - Computational …, 2025",direct.mit.edu,,https://direct.mit.edu/coli/article/doi/10.1162/coli.a.16/131631,,"While large language models (LLMs) have demonstrated remarkable capabilities across arange of downstream tasks, a significant concern revolves around their propensity to exhibit …",1549.0,Survey
HarmfulQA,Red-Teaming Large Language Models using Chain of Utterances for Safety-Alignment,A survey of GPT-3 family large language models including ChatGPT and GPT-4,"KS Kalyan- Natural Language Processing Journal, 2024",Elsevier,,https://www.sciencedirect.com/science/article/pii/S2949719123000456,,"Large language models (LLMs) are a special class of pretrained language models (PLMs)obtained by scaling model size, pretraining corpus and computation. LLMs, because of their …",512.0,Survey
HarmfulQA,Red-Teaming Large Language Models using Chain of Utterances for Safety-Alignment,Survey of vulnerabilities in large language models revealed by adversarial attacks,"E Shayegani,MAA Mamun,Y Fu,P Zaree… - arXiv preprint arXiv …, 2023",arxiv.org,,https://arxiv.org/abs/2310.10844,,"Large Language Models (LLMs) are swiftly advancing in architecture and capability, and asthey integrate more deeply into complex systems, the urgency to scrutinize their security …",234.0,Survey
HarmfulQA,Red-Teaming Large Language Models using Chain of Utterances for Safety-Alignment,Jailbreak attacks and defenses against large language models: A survey,"S Yi,Y Liu,Z Sun,T Cong,X He, J Song,K Xu… - arXiv preprint arXiv …, 2024",arxiv.org,,https://arxiv.org/abs/2407.04295,,"Large Language Models (LLMs) have performed exceptionally in various text-generativetasks, including question answering, translation, code completion, etc. However, the over …",200.0,Survey
DoNotAnswer,Do-Not-Answer: A Dataset for Evaluating Safeguards in LLMs,A survey of confidence estimation and calibration in large language models,"J Geng,F Cai,Y Wang,H Koeppl,P Nakov… - arXiv preprint arXiv …, 2023",arxiv.org,,https://arxiv.org/abs/2311.08298,,"Large language models (LLMs) have demonstrated remarkable capabilities across a widerange of tasks in various domains. Despite their impressive performance, they can be …",149.0,Survey
DoNotAnswer,Do-Not-Answer: A Dataset for Evaluating Safeguards in LLMs,Jailbreak attacks and defenses against large language models: A survey,"S Yi,Y Liu,Z Sun,T Cong,X He, J Song,K Xu… - arXiv preprint arXiv …, 2024",arxiv.org,,https://arxiv.org/abs/2407.04295,,"Large Language Models (LLMs) have performed exceptionally in various text-generativetasks, including question answering, translation, code completion, etc. However, the over …",200.0,Survey
SALAD-Bench,SALAD-Bench: A Hierarchical and Comprehensive Safety Benchmark for Large Language Models,"A comprehensive survey in llm (-agent) full stack safety: Data, training and deployment","K Wang,G Zhang,Z Zhou,J Wu,M Yu,S Zhao… - arXiv preprint arXiv …, 2025",arxiv.org,,https://arxiv.org/abs/2504.15585,,The remarkable success of Large Language Models (LLMs) has illuminated a promisingpathway toward achieving Artificial General Intelligence for both academic and industrial …,61.0,Survey
SALAD-Bench,SALAD-Bench: A Hierarchical and Comprehensive Safety Benchmark for Large Language Models,Adversarial attacks of vision tasks in the past 10 years: A survey,"C Zhang, L Zhou,X Xu, J Wu,Z Liu- ACM Computing Surveys, 2025",dl.acm.org,,https://dl.acm.org/doi/abs/10.1145/3743126,,"With the advent of Large Vision-Language Models (LVLMs), new attack vectors, such ascognitive bias, prompt injection, and jailbreaking, have emerged. Understanding these …",17.0,Survey
SALAD-Bench,SALAD-Bench: A Hierarchical and Comprehensive Safety Benchmark for Large Language Models,A survey on llm-as-a-judge,"J Gu,X Jiang,Z Shi,H Tan,X Zhai,C Xu,W Li… - arXiv preprint arXiv …, 2024",arxiv.org,,https://arxiv.org/abs/2411.15594,,"Accurate and consistent evaluation is crucial for decision-making across numerous fields,yet it remains a challenging task due to inherent subjectivity, variability, and scale. Large …",714.0,Survey
MACHIAVELLI,Do the Rewards Justify the Means? Measuring Trade-Offs Between Rewards and Ethical Behavior in the MACHIAVELLI Benchmark,Ai alignment: A comprehensive survey,"J Ji,T Qiu,B Chen, B Zhang,H Lou, K Wang… - arXiv preprint arXiv …, 2023",arxiv.org,,https://arxiv.org/abs/2310.19852,,"AI alignment aims to make AI systems behave in line with human intentions and values. AsAI systems grow more capable, so do risks from misalignment. To provide a comprehensive …",459.0,Survey
MACHIAVELLI,Do the Rewards Justify the Means? Measuring Trade-Offs Between Rewards and Ethical Behavior in the MACHIAVELLI Benchmark,"AI deception: A survey of examples, risks, and potential solutions","PS Park,S Goldstein,A O'Gara,M Chen,D Hendrycks- Patterns, 2024",cell.com,,https://www.cell.com/patterns/fulltext/S2666-3899(24)00103-X?ref=aiexec.whitegloveai.com,,This paper argues that a range of current AI systems have learned how to deceive humans.We define deception as the systematic inducement of false beliefs in the pursuit of some …,341.0,Survey
MACHIAVELLI,Do the Rewards Justify the Means? Measuring Trade-Offs Between Rewards and Ethical Behavior in the MACHIAVELLI Benchmark,DecodingTrust: A Comprehensive Assessment of Trustworthiness in GPT Models.,"B Wang,W Chen,H Pei,C Xie,M Kang,C Zhang,C Xu… - NeurIPS, 2023",blogs.qub.ac.uk,,https://blogs.qub.ac.uk/wp-content/uploads/sites/7/2024/01/A-comprehensive-Assessment-of-Trustworthiness-in-GPT-Models.pdf,,"Abstract Generative Pre-trained Transformer (GPT) models have exhibited exciting progressin their capabilities, capturing the interest of practitioners and the public alike. Yet, while the …",625.0,Survey
MACHIAVELLI,Do the Rewards Justify the Means? Measuring Trade-Offs Between Rewards and Ethical Behavior in the MACHIAVELLI Benchmark,Representation engineering: A top-down approach to ai transparency,"A Zou,L Phan,S Chen,J Campbell,P Guo… - arXiv preprint arXiv …, 2023",arxiv.org,,https://arxiv.org/abs/2310.01405,,"In this paper, we identify and characterize the emerging area of representation engineering(RepE), an approach to enhancing the transparency of AI systems that draws on insights …",567.0,Survey
MACHIAVELLI,Do the Rewards Justify the Means? Measuring Trade-Offs Between Rewards and Ethical Behavior in the MACHIAVELLI Benchmark,Foundational challenges in assuring alignment and safety of large language models,"U Anwar,A Saparov,J Rando,D Paleka… - arXiv preprint arXiv …, 2024",arxiv.org,,https://arxiv.org/abs/2404.09932,,This work identifies 18 foundational challenges in assuring the alignment and safety of largelanguage models (LLMs). These challenges are organized into three different categories …,254.0,Survey
MACHIAVELLI,Do the Rewards Justify the Means? Measuring Trade-Offs Between Rewards and Ethical Behavior in the MACHIAVELLI Benchmark,An overview of catastrophic AI risks,"D Hendrycks,M Mazeika,T Woodside- arXiv preprint arXiv:2306.12001, 2023",arxiv.org,,https://arxiv.org/abs/2306.12001,,"Rapid advancements in artificial intelligence (AI) have sparked growing concerns amongexperts, policymakers, and world leaders regarding the potential for increasingly advanced …",316.0,Survey
MACHIAVELLI,Do the Rewards Justify the Means? Measuring Trade-Offs Between Rewards and Ethical Behavior in the MACHIAVELLI Benchmark,Review of large vision models and visual prompt engineering,"J Wang,Z Liu,L Zhao,Z Wu,C Ma, S Yu,H Dai… - Meta-Radiology, 2023",Elsevier,,https://www.sciencedirect.com/science/article/pii/S2950162823000474,,"Visual prompt engineering is a fundamental methodology in the field of visual and imageartificial general intelligence. As the development of large vision models progresses, the …",244.0,Survey
OpenDeception,OpenDeception: Benchmarking and Investigating AI Deceptive Behaviors via Open-ended Interaction Simulation,"The hidden complexities of android TPL detection: An empirical analysis of techniques, challenges, and effectiveness","L Zhan,J Ming, J Fu, G Peng, L Sha, L Lan - Computers & Security, 2025",Elsevier,,https://www.sciencedirect.com/science/article/pii/S016740482500361X,,"Third-party libraries (TPLs) play a crucial role in Android application (app) development andhave become an indispensable part of the Android ecosystem. However, TPLs also …",,Survey
Goal Misgeneralization (Procgen),Goal Misgeneralization in Deep Reinforcement Learning,Ai alignment: A comprehensive survey,"J Ji,T Qiu,B Chen, B Zhang,H Lou, K Wang… - arXiv preprint arXiv …, 2023",arxiv.org,,https://arxiv.org/abs/2310.19852,,"AI alignment aims to make AI systems behave in line with human intentions and values. AsAI systems grow more capable, so do risks from misalignment. To provide a comprehensive …",459.0,Survey
Goal Misgeneralization (Procgen),Goal Misgeneralization in Deep Reinforcement Learning,"AI deception: A survey of examples, risks, and potential solutions","PS Park,S Goldstein,A O'Gara,M Chen,D Hendrycks- Patterns, 2024",cell.com,,https://www.cell.com/patterns/fulltext/S2666-3899(24)00103-X?ref=aiexec.whitegloveai.com,,This paper argues that a range of current AI systems have learned how to deceive humans.We define deception as the systematic inducement of false beliefs in the pursuit of some …,341.0,Survey
Goal Misgeneralization (Procgen),Goal Misgeneralization in Deep Reinforcement Learning,Open problems and fundamental limitations of reinforcement learning from human feedback,"S Casper,X Davies,C Shi,TK Gilbert… - arXiv preprint arXiv …, 2023",arxiv.org,,https://arxiv.org/abs/2307.15217,,Reinforcement learning from human feedback (RLHF) is a technique for training AI systemsto align with human goals. RLHF has emerged as the central method used to finetune state …,777.0,Survey
Goal Misgeneralization (Procgen),Goal Misgeneralization in Deep Reinforcement Learning,Foundational challenges in assuring alignment and safety of large language models,"U Anwar,A Saparov,J Rando,D Paleka… - arXiv preprint arXiv …, 2024",arxiv.org,,https://arxiv.org/abs/2404.09932,,This work identifies 18 foundational challenges in assuring the alignment and safety of largelanguage models (LLMs). These challenges are organized into three different categories …,254.0,Survey
Goal Misgeneralization (Procgen),Goal Misgeneralization in Deep Reinforcement Learning,Towards reasoning era: A survey of long chain-of-thought for reasoning large language models,"Q Chen,L Qin, J Liu,D Peng, J Guan,P Wang… - arXiv preprint arXiv …, 2025",arxiv.org,,https://arxiv.org/abs/2503.09567,,"Recent advancements in reasoning with large language models (RLLMs), such as OpenAI-O1 and DeepSeek-R1, have demonstrated their impressive capabilities in complex domains …",228.0,Survey
Goal Misgeneralization (Procgen),Goal Misgeneralization in Deep Reinforcement Learning,"Survey on large language model-enhanced reinforcement learning: Concept, taxonomy, and methods","Y Cao,H Zhao,Y Cheng,T Shu,Y Chen… - … on Neural Networks …, 2024",ieeexplore.ieee.org,,https://ieeexplore.ieee.org/abstract/document/10766898/,,"With extensive pretrained knowledge and high-level general capabilities, large languagemodels (LLMs) emerge as a promising avenue to augment reinforcement learning (RL) in …",175.0,Survey
Goal Misgeneralization (Procgen),Goal Misgeneralization in Deep Reinforcement Learning,Eight things to know about large language models,"SR Bowman- Critical AI, 2024",read.dukeupress.edu,,https://read.dukeupress.edu/critical-ai/article-abstract/doi/10.1215/2834703X-11556011/400182,,"The widespread public deployment of large language models (LLMs) in recent months hasprompted a wave of new attention and engagement from advocates, policymakers, and …",243.0,Survey
Goal Misgeneralization (Analysis),Goal Misgeneralization: Why Correct Specifications Aren't Enough For Correct Goals,"AI deception: A survey of examples, risks, and potential solutions","PS Park,S Goldstein,A O'Gara,M Chen,D Hendrycks- Patterns, 2024",cell.com,,https://www.cell.com/patterns/fulltext/S2666-3899(24)00103-X?ref=aiexec.whitegloveai.com,,This paper argues that a range of current AI systems have learned how to deceive humans.We define deception as the systematic inducement of false beliefs in the pursuit of some …,341.0,Survey
Goal Misgeneralization (Analysis),Goal Misgeneralization: Why Correct Specifications Aren't Enough For Correct Goals,Open problems and fundamental limitations of reinforcement learning from human feedback,"S Casper,X Davies,C Shi,TK Gilbert… - arXiv preprint arXiv …, 2023",arxiv.org,,https://arxiv.org/abs/2307.15217,,Reinforcement learning from human feedback (RLHF) is a technique for training AI systemsto align with human goals. RLHF has emerged as the central method used to finetune state …,777.0,Survey
Goal Misgeneralization (Analysis),Goal Misgeneralization: Why Correct Specifications Aren't Enough For Correct Goals,Large language model alignment: A survey,"T Shen,R Jin,Y Huang,C Liu,W Dong, Z Guo… - arXiv preprint arXiv …, 2023",arxiv.org,,https://arxiv.org/abs/2309.15025,,"Recent years have witnessed remarkable progress made in large language models (LLMs).Such advancements, while garnering significant attention, have concurrently elicited various …",289.0,Survey
Goal Misgeneralization (Analysis),Goal Misgeneralization: Why Correct Specifications Aren't Enough For Correct Goals,Managing ai risks in an era of rapid progress,"Y Bengio,G Hinton,A Yao,D Song… - arXiv preprint arXiv …, 2023",blog.biocomm.ai,,https://blog.biocomm.ai/wp-content/uploads/2023/11/Managing-AI-Risks-in-an-Era-of-Rapid-Progress.pdf,,"In this short consensus paper, we outline risks from upcoming, advanced AI systems. Weexamine large-scale social harms and malicious uses, as well as an irreversible loss of …",121.0,Survey
Goal Misgeneralization (Analysis),Goal Misgeneralization: Why Correct Specifications Aren't Enough For Correct Goals,Harms from increasingly agentic algorithmic systems,"A Chan, R Salganik,A Markelius, C Pang… - Proceedings of the …, 2023",dl.acm.org,,https://dl.acm.org/doi/abs/10.1145/3593013.3594033,,"Research in Fairness, Accountability, Transparency, and Ethics (FATE) 1 has establishedmany sources and forms of algorithmic harm, in domains as diverse as health care, finance …",181.0,Survey
Goal Misgeneralization (Analysis),Goal Misgeneralization: Why Correct Specifications Aren't Enough For Correct Goals,Characterizing manipulation from AI systems,"M Carroll,A Chan, H Ashton,D Krueger- … of the 3rd ACM Conference on …, 2023",dl.acm.org,,https://dl.acm.org/doi/abs/10.1145/3617694.3623226,,"Manipulation is a concern in many domains, such as social media, advertising, andchatbots. As AI systems mediate more of our digital interactions, it is important to understand …",124.0,Survey
IPS Index,Instrumental Power-Seeking Index: A Novel Benchmark for Detecting Power-Seeking Behavior in LLMs,Ai alignment: A comprehensive survey,"J Ji,T Qiu,B Chen, B Zhang,H Lou, K Wang… - arXiv preprint arXiv …, 2023",arxiv.org,,https://arxiv.org/abs/2310.19852,,"AI alignment aims to make AI systems behave in line with human intentions and values. AsAI systems grow more capable, so do risks from misalignment. To provide a comprehensive …",459.0,Survey
IPS Index,Instrumental Power-Seeking Index: A Novel Benchmark for Detecting Power-Seeking Behavior in LLMs,"AI deception: A survey of examples, risks, and potential solutions","PS Park,S Goldstein,A O'Gara,M Chen,D Hendrycks- Patterns, 2024",cell.com,,https://www.cell.com/patterns/fulltext/S2666-3899(24)00103-X?ref=aiexec.whitegloveai.com,,This paper argues that a range of current AI systems have learned how to deceive humans.We define deception as the systematic inducement of false beliefs in the pursuit of some …,341.0,Survey
IPS Index,Instrumental Power-Seeking Index: A Novel Benchmark for Detecting Power-Seeking Behavior in LLMs,DecodingTrust: A Comprehensive Assessment of Trustworthiness in GPT Models.,"B Wang,W Chen,H Pei,C Xie,M Kang,C Zhang,C Xu… - NeurIPS, 2023",blogs.qub.ac.uk,,https://blogs.qub.ac.uk/wp-content/uploads/sites/7/2024/01/A-comprehensive-Assessment-of-Trustworthiness-in-GPT-Models.pdf,,"Abstract Generative Pre-trained Transformer (GPT) models have exhibited exciting progressin their capabilities, capturing the interest of practitioners and the public alike. Yet, while the …",625.0,Survey
IPS Index,Instrumental Power-Seeking Index: A Novel Benchmark for Detecting Power-Seeking Behavior in LLMs,Representation engineering: A top-down approach to ai transparency,"A Zou,L Phan,S Chen,J Campbell,P Guo… - arXiv preprint arXiv …, 2023",arxiv.org,,https://arxiv.org/abs/2310.01405,,"In this paper, we identify and characterize the emerging area of representation engineering(RepE), an approach to enhancing the transparency of AI systems that draws on insights …",567.0,Survey
IPS Index,Instrumental Power-Seeking Index: A Novel Benchmark for Detecting Power-Seeking Behavior in LLMs,Foundational challenges in assuring alignment and safety of large language models,"U Anwar,A Saparov,J Rando,D Paleka… - arXiv preprint arXiv …, 2024",arxiv.org,,https://arxiv.org/abs/2404.09932,,This work identifies 18 foundational challenges in assuring the alignment and safety of largelanguage models (LLMs). These challenges are organized into three different categories …,254.0,Survey
IPS Index,Instrumental Power-Seeking Index: A Novel Benchmark for Detecting Power-Seeking Behavior in LLMs,An overview of catastrophic AI risks,"D Hendrycks,M Mazeika,T Woodside- arXiv preprint arXiv:2306.12001, 2023",arxiv.org,,https://arxiv.org/abs/2306.12001,,"Rapid advancements in artificial intelligence (AI) have sparked growing concerns amongexperts, policymakers, and world leaders regarding the potential for increasingly advanced …",316.0,Survey
IPS Index,Instrumental Power-Seeking Index: A Novel Benchmark for Detecting Power-Seeking Behavior in LLMs,Review of large vision models and visual prompt engineering,"J Wang,Z Liu,L Zhao,Z Wu,C Ma, S Yu,H Dai… - Meta-Radiology, 2023",Elsevier,,https://www.sciencedirect.com/science/article/pii/S2950162823000474,,"Visual prompt engineering is a fundamental methodology in the field of visual and imageartificial general intelligence. As the development of large vision models progresses, the …",244.0,Survey
SycEval,SycEval: Evaluating LLM Sycophancy,Explainability of Large Language Models: Opportunities and Challenges toward Generating Trustworthy Explanations,"S Atakishiyev,HKB Babiker, J Dai,N Farruque… - arXiv preprint arXiv …, 2025",arxiv.org,,https://arxiv.org/abs/2510.17256,,"Large language models have exhibited impressive performance across a broad range ofdownstream tasks in natural language processing. However, how a language model …",,Survey
HELM Safety,HELM Safety: Towards Standardized Safety Evaluations of Language Models,Safetyprompts: a systematic review of open datasets for evaluating and improving large language model safety,"P Röttger,F Pernisi,B Vidgen,D Hovy- Proceedings of the AAAI …, 2025",ojs.aaai.org,,https://ojs.aaai.org/index.php/AAAI/article/view/34975,,The last two years have seen a rapid growth in concerns around the safety of largelanguage models (LLMs). Researchers and practitioners have met these concerns by …,52.0,Survey
AIR-Bench 2024,AIR-Bench 2024: A Safety Benchmark Based on Risk Categories from Regulations and Policies,A Comprehensive Survey on Trustworthiness in Reasoning with Large Language Models,"Y Wang,Y Yu,J Liang, R He - arXiv preprint arXiv:2509.03871, 2025",arxiv.org,,https://arxiv.org/abs/2509.03871,,"The development of Long-CoT reasoning has advanced LLM performance across varioustasks, including language understanding, complex problem solving, and code generation …",,Survey
TrustLLM,TrustLLM: Trustworthiness in Large Language Models,Security and privacy challenges of large language models: A survey,"BC Das,MH Amini,Y Wu- ACM Computing Surveys, 2025",dl.acm.org,,https://dl.acm.org/doi/abs/10.1145/3712001,,"Large language models (LLMs) have demonstrated extraordinary capabilities andcontributed to multiple fields, such as generating and summarizing text, language …",388.0,Survey
TrustLLM,TrustLLM: Trustworthiness in Large Language Models,Large language models: A survey,"S Minaee,T Mikolov,N Nikzad,M Chenaghlu… - arXiv preprint arXiv …, 2024",arxiv.org,,https://arxiv.org/abs/2402.06196,,"Large Language Models (LLMs) have drawn a lot of attention due to their strongperformance on a wide range of natural language tasks, since the release of ChatGPT in …",1504.0,Survey
TrustLLM,TrustLLM: Trustworthiness in Large Language Models,"Large language models: a comprehensive survey of its applications, challenges, limitations, and future prospects","MU Hadi,R Qureshi,A Shah,M Irfan,A Zafar… - Authorea …, 2023",researchgate.net,,https://www.researchgate.net/profile/Muhammad-Shaikh-9/publication/383818024_Large_Language_Models_A_Comprehensive_Survey_of_its_Applications_Challenges_Limitations_and_Future_Prospects/links/66dffb06b1606e24c21d8936/Large-Language-Models-A-Comprehensive-Survey-of-its-Applications-Challenges-Limitations-and-Future-Prospects.pdf,,"Within the vast expanse of computerized language processing, a revolutionary entity knownas Large Language Models (LLMs) has emerged, wielding immense power in its capacity to …",601.0,Survey
TrustLLM,TrustLLM: Trustworthiness in Large Language Models,"A comprehensive survey of small language models in the era of large language models: Techniques, enhancements, applications, collaboration with llms, and …","F Wang,Z Zhang,X Zhang,Z Wu, T Mo,Q Lu… - ACM Transactions on …, 2024",dl.acm.org,,https://dl.acm.org/doi/abs/10.1145/3768165,,"Large language models (LLMs) have demonstrated emergent abilities in text generation,question answering, and reasoning, facilitating various tasks and domains. Despite their …",111.0,Survey
TrustLLM,TrustLLM: Trustworthiness in Large Language Models,Factuality challenges in the era of large language models and opportunities for fact-checking,"I Augenstein,T Baldwin,M Cha… - Nature Machine …, 2024",nature.com,,https://www.nature.com/articles/s42256-024-00881-z,,"The emergence of tools based on large language models (LLMs), such as OpenAI'sChatGPT and Google's Gemini, has garnered immense public attention owing to their …",225.0,Survey
MLCommons AILuminate,AILuminate: Introducing v1.0 of the AI Risk and Reliability Benchmark from MLCommons,"Who is responsible? the data, models, users or regulations? a comprehensive survey on responsible generative ai for a sustainable future","S Raza,R Qureshi, A Zahid, S Kamawal… - arXiv preprint arXiv …, 2025",arxiv.org,,https://arxiv.org/abs/2502.08650,,"Generative AI is moving rapidly from research into real world deployment across sectors,which elevates the need for responsible development, deployment, evaluation, and …",13.0,Survey
ALERT,ALERT: A Comprehensive Benchmark for Assessing Large Language Models' Safety through Red Teaming,Safetyprompts: a systematic review of open datasets for evaluating and improving large language model safety,"P Röttger,F Pernisi,B Vidgen,D Hovy- Proceedings of the AAAI …, 2025",ojs.aaai.org,,https://ojs.aaai.org/index.php/AAAI/article/view/34975,,The last two years have seen a rapid growth in concerns around the safety of largelanguage models (LLMs). Researchers and practitioners have met these concerns by …,52.0,Survey
ALERT,ALERT: A Comprehensive Benchmark for Assessing Large Language Models' Safety through Red Teaming,"Who is responsible? the data, models, users or regulations? a comprehensive survey on responsible generative ai for a sustainable future","S Raza,R Qureshi, A Zahid, S Kamawal… - arXiv preprint arXiv …, 2025",arxiv.org,,https://arxiv.org/abs/2502.08650,,"Generative AI is moving rapidly from research into real world deployment across sectors,which elevates the need for responsible development, deployment, evaluation, and …",13.0,Survey
ALERT,ALERT: A Comprehensive Benchmark for Assessing Large Language Models' Safety through Red Teaming,"On the trustworthiness of generative foundation models: Guideline, assessment, and perspective","Y Huang,C Gao, S Wu,H Wang,X Wang… - arXiv preprint arXiv …, 2025",arxiv.org,,https://arxiv.org/abs/2502.14296,,"Generative Foundation Models (GenFMs) have emerged as transformative tools. However,their widespread adoption raises critical concerns regarding trustworthiness across …",32.0,Survey
ALERT,ALERT: A Comprehensive Benchmark for Assessing Large Language Models' Safety through Red Teaming,Blockchain for large language model security and safety: A holistic survey,"C Geren,A Board,GG Dagher,T Andersen… - ACM SIGKDD …, 2025",dl.acm.org,,https://dl.acm.org/doi/abs/10.1145/3715073.3715075,,"With the growing development and deployment of large language models (LLMs) in bothindustrial and academic fields, their security and safety concerns have become increasingly …",21.0,Survey
AgentHarm,AgentHarm: A Benchmark for Measuring Harmfulness of LLM Agents,"A comprehensive survey in llm (-agent) full stack safety: Data, training and deployment","K Wang,G Zhang,Z Zhou,J Wu,M Yu,S Zhao… - arXiv preprint arXiv …, 2025",arxiv.org,,https://arxiv.org/abs/2504.15585,,The remarkable success of Large Language Models (LLMs) has illuminated a promisingpathway toward achieving Artificial General Intelligence for both academic and industrial …,61.0,Survey
AgentHarm,AgentHarm: A Benchmark for Measuring Harmfulness of LLM Agents,A survey on llm-as-a-judge,"J Gu,X Jiang,Z Shi,H Tan,X Zhai,C Xu,W Li… - arXiv preprint arXiv …, 2024",arxiv.org,,https://arxiv.org/abs/2411.15594,,"Accurate and consistent evaluation is crucial for decision-making across numerous fields,yet it remains a challenging task due to inherent subjectivity, variability, and scale. Large …",714.0,Survey
AgentHarm,AgentHarm: A Benchmark for Measuring Harmfulness of LLM Agents,"Large language model agent: A survey on methodology, applications and challenges","J Luo,W Zhang,Y Yuan,Y Zhao,J Yang,Y Gu… - arXiv preprint arXiv …, 2025",arxiv.org,,https://arxiv.org/abs/2503.21460,,"The era of intelligent agents is upon us, driven by revolutionary advancements in largelanguage models. Large Language Model (LLM) agents, with goal-driven behaviors and …",43.0,Survey
AgentHarm,AgentHarm: A Benchmark for Measuring Harmfulness of LLM Agents,A survey on trustworthy llm agents: Threats and countermeasures,"M Yu, F Meng,X Zhou,S Wang,J Mao, L Pan… - Proceedings of the 31st …, 2025",dl.acm.org,,https://dl.acm.org/doi/abs/10.1145/3711896.3736561,,"With the rapid evolution of Large Language Models (LLMs), LLM-based agents and Multi-agent Systems (MAS) have significantly expanded the capabilities of LLM ecosystems. This …",43.0,Survey
AgentHarm,AgentHarm: A Benchmark for Measuring Harmfulness of LLM Agents,A survey of self-evolving agents: On path to artificial super intelligence,"H Gao,J Geng,W Hua,M Hu,X Juan,H Liu… - arXiv preprint arXiv …, 2025",arxiv.org,,https://arxiv.org/abs/2507.21046,,"Large Language Models (LLMs) have demonstrated strong capabilities but remainfundamentally static, unable to adapt their internal parameters to novel tasks, evolving …",33.0,Survey
AgentHarm,AgentHarm: A Benchmark for Measuring Harmfulness of LLM Agents,"On the trustworthiness of generative foundation models: Guideline, assessment, and perspective","Y Huang,C Gao, S Wu,H Wang,X Wang… - arXiv preprint arXiv …, 2025",arxiv.org,,https://arxiv.org/abs/2502.14296,,"Generative Foundation Models (GenFMs) have emerged as transformative tools. However,their widespread adoption raises critical concerns regarding trustworthiness across …",32.0,Survey
AgentHarm,AgentHarm: A Benchmark for Measuring Harmfulness of LLM Agents,A comprehensive survey of self-evolving ai agents: A new paradigm bridging foundation models and lifelong agentic systems,"J Fang,Y Peng,X Zhang,Y Wang, X Yi… - arXiv preprint arXiv …, 2025",arxiv.org,,https://arxiv.org/abs/2508.07407,,"Recent advances in large language models have sparked growing interest in AI agentscapable of solving complex, real-world tasks. However, most existing agent systems rely on …",18.0,Survey
AgentHarm,AgentHarm: A Benchmark for Measuring Harmfulness of LLM Agents,From llm reasoning to autonomous ai agents: A comprehensive review,"MA Ferrag,N Tihanyi,M Debbah- arXiv preprint arXiv:2504.19678, 2025",arxiv.org,,https://arxiv.org/abs/2504.19678,,"Large language models and autonomous AI agents have evolved rapidly, resulting in adiverse array of evaluation benchmarks, frameworks, and collaboration protocols. However …",61.0,Survey
SimpleSafetyTest,SimpleSafetyTest: Universal Safety Testing for Language Models,Safetyprompts: a systematic review of open datasets for evaluating and improving large language model safety,"P Röttger,F Pernisi,B Vidgen,D Hovy- Proceedings of the AAAI …, 2025",ojs.aaai.org,,https://ojs.aaai.org/index.php/AAAI/article/view/34975,,The last two years have seen a rapid growth in concerns around the safety of largelanguage models (LLMs). Researchers and practitioners have met these concerns by …,52.0,Survey
SimpleSafetyTest,SimpleSafetyTest: Universal Safety Testing for Language Models,The responsible foundation model development cheatsheet: A review of tools & resources,"S Longpre,S Biderman,A Albalak… - arXiv preprint arXiv …, 2024",arxiv.org,,https://arxiv.org/abs/2406.16746,,"Foundation model development attracts a rapidly expanding body of contributors, scientists,and applications. To help shape responsible development practices, we introduce the …",15.0,Survey
SimpleSafetyTest,SimpleSafetyTest: Universal Safety Testing for Language Models,Against The Achilles' Heel: A Survey on Red Teaming for Generative Models,"L Lin,H Mu,Z Zhai,M Wang,Y Wang,R Wang… - Journal of Artificial …, 2025",jair.org,,https://www.jair.org/index.php/jair/article/view/17654,,"Generative models are rapidly gaining popularity and being integrated into everydayapplications, raising concerns over their safe use as various vulnerabilities are exposed. In …",41.0,Survey
XSTest,XSTest: A Test Suite for Identifying Exaggerated Safety Behaviors in Large Language Models,Adversarial attacks of vision tasks in the past 10 years: A survey,"C Zhang, L Zhou,X Xu, J Wu,Z Liu- ACM Computing Surveys, 2025",dl.acm.org,,https://dl.acm.org/doi/abs/10.1145/3743126,,"With the advent of Large Vision-Language Models (LVLMs), new attack vectors, such ascognitive bias, prompt injection, and jailbreaking, have emerged. Understanding these …",17.0,Survey
XSTest,XSTest: A Test Suite for Identifying Exaggerated Safety Behaviors in Large Language Models,Safetyprompts: a systematic review of open datasets for evaluating and improving large language model safety,"P Röttger,F Pernisi,B Vidgen,D Hovy- Proceedings of the AAAI …, 2025",ojs.aaai.org,,https://ojs.aaai.org/index.php/AAAI/article/view/34975,,The last two years have seen a rapid growth in concerns around the safety of largelanguage models (LLMs). Researchers and practitioners have met these concerns by …,52.0,Survey
