benchmark_name,benchmark_paper,title,authors,publication,year,url,pdf_url,abstract,cited_by_count,paper_type
ToxiGen,ToxiGen: A Large-Scale Machine-Generated Dataset for Adversarial and Implicit Hate Speech Detection,Ai alignment: A comprehensive survey,"J Ji,T Qiu,B Chen, B Zhang,H Lou, K Wang… - arXiv preprint arXiv …, 2023",arxiv.org,,https://arxiv.org/abs/2310.19852,,"AI alignment aims to make AI systems behave in line with human intentions and values. AsAI systems grow more capable, so do risks from misalignment. To provide a comprehensive …",459.0,Survey
ToxiGen,ToxiGen: A Large-Scale Machine-Generated Dataset for Adversarial and Implicit Hate Speech Detection,Llama 2: Open foundation and fine-tuned chat models,"H Touvron,L Martin,K Stone, P Albert… - arXiv preprint arXiv …, 2023",arxiv.org,,https://arxiv.org/abs/2307.09288,,"In this work, we develop and release Llama 2, a collection of pretrained and fine-tuned largelanguage models (LLMs) ranging in scale from 7 billion to 70 billion parameters. Our fine …",19070.0,Methodology
ToxiGen,ToxiGen: A Large-Scale Machine-Generated Dataset for Adversarial and Implicit Hate Speech Detection,The llama 3 herd of models,"A Grattafiori,A Dubey, A Jauhri, A Pandey… - arXiv preprint arXiv …, 2024",arxiv.org,,https://arxiv.org/abs/2407.21783,,"Modern artificial intelligence (AI) systems are powered by foundation models. This paperpresents a new set of foundation models, called Llama 3. It is a herd of language models …",3144.0,Methodology
ToxiGen,ToxiGen: A Large-Scale Machine-Generated Dataset for Adversarial and Implicit Hate Speech Detection,Trustllm: Trustworthiness in large language models,"Y Huang,L Sun,H Wang, S Wu,Q Zhang, Y Li… - arXiv preprint arXiv …, 2024",arxiv.org,,https://arxiv.org/abs/2401.05561,,"Large language models (LLMs), exemplified by ChatGPT, have gained considerableattention for their excellent natural language processing capabilities. Nonetheless, these …",487.0,Methodology
ToxiGen,ToxiGen: A Large-Scale Machine-Generated Dataset for Adversarial and Implicit Hate Speech Detection,Agieval: A human-centric benchmark for evaluating foundation models,"W Zhong,R Cui,Y Guo,Y Liang,S Lu,Y Wang… - arXiv preprint arXiv …, 2023",arxiv.org,,https://arxiv.org/abs/2304.06364,,Evaluating the general abilities of foundation models to tackle human-level tasks is a vitalaspect of their development and application in the pursuit of Artificial General Intelligence …,599.0,Benchmark
ToxiGen,ToxiGen: A Large-Scale Machine-Generated Dataset for Adversarial and Implicit Hate Speech Detection,Textbooks are all you need ii: phi-1.5 technical report,"Y Li,S Bubeck,R Eldan,A Del Giorno… - arXiv preprint arXiv …, 2023",arxiv.org,,https://arxiv.org/abs/2309.05463,,We continue the investigation into the power of smaller Transformer-based languagemodels as initiated by\textbf {TinyStories}--a 10 million parameter model that can produce …,597.0,Methodology
ToxiGen,ToxiGen: A Large-Scale Machine-Generated Dataset for Adversarial and Implicit Hate Speech Detection,Orca: Progressive learning from complex explanation traces of gpt-4,"S Mukherjee,A Mitra,G Jawahar,S Agarwal… - arXiv preprint arXiv …, 2023",arxiv.org,,https://arxiv.org/abs/2306.02707,,"Recent research has focused on enhancing the capability of smaller models throughimitation learning, drawing on the outputs generated by large foundation models (LFMs). A …",482.0,Methodology
ToxiGen,ToxiGen: A Large-Scale Machine-Generated Dataset for Adversarial and Implicit Hate Speech Detection,Almanac—retrieval-augmented language models for clinical medicine,"C Zakka,R Shad,A Chaurasia,AR Dalal, JL Kim… - Nejm ai, 2024",ai.nejm.org,,https://ai.nejm.org/doi/abs/10.1056/AIoa2300068,,"Abstract Background Large language models (LLMs) have recently shown impressive zero-shot capabilities, whereby they can use auxiliary data, without the availability of task-specific …",386.0,Methodology
ToxiGen,ToxiGen: A Large-Scale Machine-Generated Dataset for Adversarial and Implicit Hate Speech Detection,Meditron-70b: Scaling medical pretraining for large language models,"Z Chen,AH Cano,A Romanou, A Bonnet… - arXiv preprint arXiv …, 2023",arxiv.org,,https://arxiv.org/abs/2311.16079,,Large language models (LLMs) can potentially democratize access to medical knowledge.While many efforts have been made to harness and improve LLMs' medical knowledge and …,461.0,Methodology
BBQ,BBQ: A Hand-Built Bias Benchmark for Question Answering,A survey on evaluation of large language models,"Y Chang,X Wang,J Wang,Y Wu,L Yang… - ACM transactions on …, 2024",dl.acm.org,,https://dl.acm.org/doi/abs/10.1145/3641289,,"Large language models (LLMs) are gaining increasing popularity in both academia andindustry, owing to their unprecedented performance in various applications. As LLMs …",4405.0,Survey
BBQ,BBQ: A Hand-Built Bias Benchmark for Question Answering,A comprehensive overview of large language models,"H Naveed,AU Khan,S Qiu,M Saqib,S Anwar… - ACM Transactions on …, 2025",dl.acm.org,,https://dl.acm.org/doi/abs/10.1145/3744746,,Large Language Models (LLMs) have recently demonstrated remarkable capabilities innatural language processing tasks and beyond. This success of LLMs has led to a large …,1815.0,Survey
BBQ,BBQ: A Hand-Built Bias Benchmark for Question Answering,Gemini: a family of highly capable multimodal models,"G Team, R Anil, S Borgeaud, JB Alayrac, J Yu… - arXiv preprint arXiv …, 2023",arxiv.org,,https://arxiv.org/abs/2312.11805,,"This report introduces a new family of multimodal models, Gemini, that exhibit remarkablecapabilities across image, audio, video, and text understanding. The Gemini family consists …",6181.0,Methodology
BBQ,BBQ: A Hand-Built Bias Benchmark for Question Answering,Mixtral of experts,"AQ Jiang,A Sablayrolles, A Roux,A Mensch… - arXiv preprint arXiv …, 2024",arxiv.org,,https://arxiv.org/abs/2401.04088,,"We introduce Mixtral 8x7B, a Sparse Mixture of Experts (SMoE) language model. Mixtral hasthe same architecture as Mistral 7B, with the difference that each layer is composed of 8 …",2440.0,Methodology
BBQ,BBQ: A Hand-Built Bias Benchmark for Question Answering,Palm 2 technical report,"R Anil,AM Dai,O Firat,M Johnson,D Lepikhin… - arXiv preprint arXiv …, 2023",arxiv.org,,https://arxiv.org/abs/2305.10403,,"We introduce PaLM 2, a new state-of-the-art language model that has better multilingual andreasoning capabilities and is more compute-efficient than its predecessor PaLM. PaLM 2 is …",2120.0,Methodology
BBQ,BBQ: A Hand-Built Bias Benchmark for Question Answering,Holistic evaluation of language models,"P Liang,R Bommasani,T Lee, D Tsipras… - arXiv preprint arXiv …, 2022",arxiv.org,,https://arxiv.org/abs/2211.09110,,"Language models (LMs) are becoming the foundation for almost all major languagetechnologies, but their capabilities, limitations, and risks are not well understood. We present …",1905.0,Survey
BBQ,BBQ: A Hand-Built Bias Benchmark for Question Answering,Beavertails: Towards improved safety alignment of llm via a human-preference dataset,"J Ji,M Liu,J Dai,X Pan, C Zhang… - Advances in …, 2023",proceedings.neurips.cc,,https://proceedings.neurips.cc/paper_files/paper/2023/hash/4dbb61cb68671edc4ca3712d70083b9f-Abstract-Datasets_and_Benchmarks.html,,"In this paper, we introduce the BeaverTails dataset, aimed at fostering research on safetyalignment in large language models (LLMs). This dataset uniquely separates annotations of …",665.0,Benchmark
BBQ,BBQ: A Hand-Built Bias Benchmark for Question Answering,Training a helpful and harmless assistant with reinforcement learning from human feedback,"Y Bai,A Jones,K Ndousse,A Askell, A Chen… - arXiv preprint arXiv …, 2022",arxiv.org,,https://arxiv.org/abs/2204.05862,,We apply preference modeling and reinforcement learning from human feedback (RLHF) tofinetune language models to act as helpful and harmless assistants. We find this alignment …,2994.0,Methodology
BBQ,BBQ: A Hand-Built Bias Benchmark for Question Answering,Language models don't always say what they think: Unfaithful explanations in chain-of-thought prompting,"M Turpin,J Michael,E Perez… - Advances in Neural …, 2023",proceedings.neurips.cc,,https://proceedings.neurips.cc/paper_files/paper/2023/hash/ed3fea9033a80fea1376299fa7863f4a-Abstract-Conference.html,,"Abstract Large Language Models (LLMs) can achieve strong performance on many tasks byproducing step-by-step reasoning before giving a final output, often referred to as chain-of …",668.0,Methodology
BBQ,BBQ: A Hand-Built Bias Benchmark for Question Answering,Beyond the imitation game: Quantifying and extrapolating the capabilities of language models,"A Srivastava, A Rastogi, A Rao,AAM Shoeb… - … on machine learning …, 2023",openreview.net,,https://openreview.net/forum?id=uyTL5Bvosj&nesting=2&sort=date-desc,,"Language models demonstrate both quantitative improvement and new qualitativecapabilities with increasing scale. Despite their potentially transformative impact, these new …",2020.0,Methodology
BOLD,BOLD: Dataset and Metrics for Measuring Biases in Open-Ended Language Generation,A survey on evaluation of large language models,"Y Chang,X Wang,J Wang,Y Wu,L Yang… - ACM transactions on …, 2024",dl.acm.org,,https://dl.acm.org/doi/abs/10.1145/3641289,,"Large language models (LLMs) are gaining increasing popularity in both academia andindustry, owing to their unprecedented performance in various applications. As LLMs …",4405.0,Survey
BOLD,BOLD: Dataset and Metrics for Measuring Biases in Open-Ended Language Generation,A comprehensive survey of ai-generated content (aigc): A history of generative ai from gan to chatgpt,"Y Cao,S Li,Y Liu,Z Yan,Y Dai,PS Yu… - arXiv preprint arXiv …, 2023",arxiv.org,,https://arxiv.org/abs/2303.04226,,"Recently, ChatGPT, along with DALL-E-2 and Codex, has been gaining significant attentionfrom society. As a result, many individuals have become interested in related resources and …",1247.0,Survey
BOLD,BOLD: Dataset and Metrics for Measuring Biases in Open-Ended Language Generation,Mixtral of experts,"AQ Jiang,A Sablayrolles, A Roux,A Mensch… - arXiv preprint arXiv …, 2024",arxiv.org,,https://arxiv.org/abs/2401.04088,,"We introduce Mixtral 8x7B, a Sparse Mixture of Experts (SMoE) language model. Mixtral hasthe same architecture as Mistral 7B, with the difference that each layer is composed of 8 …",2440.0,Methodology
BOLD,BOLD: Dataset and Metrics for Measuring Biases in Open-Ended Language Generation,Llama 2: Open foundation and fine-tuned chat models,"H Touvron,L Martin,K Stone, P Albert… - arXiv preprint arXiv …, 2023",arxiv.org,,https://arxiv.org/abs/2307.09288,,"In this work, we develop and release Llama 2, a collection of pretrained and fine-tuned largelanguage models (LLMs) ranging in scale from 7 billion to 70 billion parameters. Our fine …",19070.0,Methodology
BOLD,BOLD: Dataset and Metrics for Measuring Biases in Open-Ended Language Generation,Holistic evaluation of language models,"P Liang,R Bommasani,T Lee, D Tsipras… - arXiv preprint arXiv …, 2022",arxiv.org,,https://arxiv.org/abs/2211.09110,,"Language models (LMs) are becoming the foundation for almost all major languagetechnologies, but their capabilities, limitations, and risks are not well understood. We present …",1905.0,Survey
BOLD,BOLD: Dataset and Metrics for Measuring Biases in Open-Ended Language Generation,Training language models to follow instructions with human feedback,"L Ouyang,J Wu, X Jiang, D Almeida… - Advances in neural …, 2022",proceedings.neurips.cc,,https://proceedings.neurips.cc/paper_files/paper/2022/hash/b1efde53be364a73914f58805a001731-Abstract-Conference.html,,"Making language models bigger does not inherently make them better at following a user'sintent. For example, large language models can generate outputs that are untruthful, toxic, or …",19069.0,Methodology
BOLD,BOLD: Dataset and Metrics for Measuring Biases in Open-Ended Language Generation,Whose opinions do language models reflect?,"S Santurkar,E Durmus,F Ladhak… - International …, 2023",proceedings.mlr.press,,https://proceedings.mlr.press/v202/santurkar23a?utm_source=chatgpt.com,,"Abstract Language models (LMs) are increasingly being used in open-ended contexts,where the opinions they reflect in response to subjective queries can have a profound …",693.0,Other
BOLD,BOLD: Dataset and Metrics for Measuring Biases in Open-Ended Language Generation,DecodingTrust: A Comprehensive Assessment of Trustworthiness in GPT Models.,"B Wang,W Chen,H Pei,C Xie,M Kang,C Zhang,C Xu… - NeurIPS, 2023",blogs.qub.ac.uk,,https://blogs.qub.ac.uk/wp-content/uploads/sites/7/2024/01/A-comprehensive-Assessment-of-Trustworthiness-in-GPT-Models.pdf,,"Abstract Generative Pre-trained Transformer (GPT) models have exhibited exciting progressin their capabilities, capturing the interest of practitioners and the public alike. Yet, while the …",625.0,Survey
BOLD,BOLD: Dataset and Metrics for Measuring Biases in Open-Ended Language Generation,Starcoder 2 and the stack v2: The next generation,"A Lozhkov,R Li,LB Allal,F Cassano… - arXiv preprint arXiv …, 2024",arxiv.org,,https://arxiv.org/abs/2402.19173,,"The BigCode project, an open-scientific collaboration focused on the responsibledevelopment of Large Language Models for Code (Code LLMs), introduces StarCoder2. In …",456.0,Methodology
BOLD,BOLD: Dataset and Metrics for Measuring Biases in Open-Ended Language Generation,Agieval: A human-centric benchmark for evaluating foundation models,"W Zhong,R Cui,Y Guo,Y Liang,S Lu,Y Wang… - arXiv preprint arXiv …, 2023",arxiv.org,,https://arxiv.org/abs/2304.06364,,Evaluating the general abilities of foundation models to tackle human-level tasks is a vitalaspect of their development and application in the pursuit of Artificial General Intelligence …,599.0,Benchmark
JailbreakBench,JailbreakBench: An Open Robustness Benchmark for Jailbreaking Large Language Models,"A comprehensive survey of small language models in the era of large language models: Techniques, enhancements, applications, collaboration with llms, and …","F Wang,Z Zhang,X Zhang,Z Wu, T Mo,Q Lu… - ACM Transactions on …, 2024",dl.acm.org,,https://dl.acm.org/doi/abs/10.1145/3768165,,"Large language models (LLMs) have demonstrated emergent abilities in text generation,question answering, and reasoning, facilitating various tasks and domains. Despite their …",111.0,Survey
JailbreakBench,JailbreakBench: An Open Robustness Benchmark for Jailbreaking Large Language Models,"A comprehensive survey in llm (-agent) full stack safety: Data, training and deployment","K Wang,G Zhang,Z Zhou,J Wu,M Yu,S Zhao… - arXiv preprint arXiv …, 2025",arxiv.org,,https://arxiv.org/abs/2504.15585,,The remarkable success of Large Language Models (LLMs) has illuminated a promisingpathway toward achieving Artificial General Intelligence for both academic and industrial …,61.0,Survey
JailbreakBench,JailbreakBench: An Open Robustness Benchmark for Jailbreaking Large Language Models,Jailbreaking black box large language models in twenty queries,"P Chao,A Robey,E Dobriban… - … IEEE Conference on …, 2025",ieeexplore.ieee.org,,https://ieeexplore.ieee.org/abstract/document/10992337/,,"There is growing interest in ensuring that large language models (LLMs) align with humanvalues. However, the alignment of such models is vulnerable to adversarial jailbreaks, which …",953.0,Methodology
JailbreakBench,JailbreakBench: An Open Robustness Benchmark for Jailbreaking Large Language Models,Refusal in language models is mediated by a single direction,"A Arditi,O Obeso,A Syed,D Paleka… - Advances in …, 2024",proceedings.neurips.cc,,https://proceedings.neurips.cc/paper_files/paper/2024/hash/f545448535dfde4f9786555403ab7c49-Abstract-Conference.html,,"Conversational large language models are fine-tuned for both instruction-following andsafety, resulting in models that obey benign requests but refuse harmful ones. While this …",265.0,Methodology
JailbreakBench,JailbreakBench: An Open Robustness Benchmark for Jailbreaking Large Language Models,Jailbreaking leading safety-aligned llms with simple adaptive attacks,"M Andriushchenko,F Croce,N Flammarion- arXiv preprint arXiv …, 2024",arxiv.org,,https://arxiv.org/abs/2404.02151,,"We show that even the most recent safety-aligned LLMs are not robust to simple adaptivejailbreaking attacks. First, we demonstrate how to successfully leverage access to logprobs …",284.0,Methodology
JailbreakBench,JailbreakBench: An Open Robustness Benchmark for Jailbreaking Large Language Models,Deepinception: Hypnotize large language model to be jailbreaker,"X Li,Z Zhou,J Zhu,J Yao,T Liu,B Han- arXiv preprint arXiv:2311.03191, 2023",arxiv.org,,https://arxiv.org/abs/2311.03191,,"Despite remarkable success in various applications, large language models (LLMs) arevulnerable to adversarial jailbreaks that make the safety guardrails void. However, previous …",282.0,Methodology
JailbreakBench,JailbreakBench: An Open Robustness Benchmark for Jailbreaking Large Language Models,Rainbow teaming: Open-ended generation of diverse adversarial prompts,"M Samvelyan, SC Raparthy,A Lupu… - Advances in …, 2024",proceedings.neurips.cc,,https://proceedings.neurips.cc/paper_files/paper/2024/hash/8147a43d030b43a01020774ae1d3e3bb-Abstract-Conference.html,,"As large language models (LLMs) become increasingly prevalent across many real-worldapplications, understanding and enhancing their robustness to adversarial attacks is of …",118.0,Methodology
JailbreakBench,JailbreakBench: An Open Robustness Benchmark for Jailbreaking Large Language Models,Deliberative alignment: Reasoning enables safer language models,"MY Guan,M Joglekar,E Wallace,S Jain… - arXiv preprint arXiv …, 2024",arxiv.org,,https://arxiv.org/abs/2412.16339,,"As large-scale language models increasingly impact safety-critical domains, ensuring theirreliable adherence to well-defined principles remains a fundamental challenge. We …",153.0,Methodology
JailbreakBench,JailbreakBench: An Open Robustness Benchmark for Jailbreaking Large Language Models,Sorry-bench: Systematically evaluating large language model safety refusal,"T Xie,X Qi,Y Zeng,Y Huang,UM Sehwag… - arXiv preprint arXiv …, 2024",arxiv.org,,https://arxiv.org/abs/2406.14598,,"Evaluating aligned large language models'(LLMs) ability to recognize and reject unsafe userrequests is crucial for safe, policy-compliant deployments. Existing evaluation efforts …",141.0,Benchmark
JailbreakBench,JailbreakBench: An Open Robustness Benchmark for Jailbreaking Large Language Models,Jailbreak attacks and defenses against large language models: A survey,"S Yi,Y Liu,Z Sun,T Cong,X He, J Song,K Xu… - arXiv preprint arXiv …, 2024",arxiv.org,,https://arxiv.org/abs/2407.04295,,"Large Language Models (LLMs) have performed exceptionally in various text-generativetasks, including question answering, translation, code completion, etc. However, the over …",200.0,Survey
HarmBench,HarmBench: A Standardized Evaluation Framework for Automated Red Teaming and Robust Refusal,"A comprehensive survey in llm (-agent) full stack safety: Data, training and deployment","K Wang,G Zhang,Z Zhou,J Wu,M Yu,S Zhao… - arXiv preprint arXiv …, 2025",arxiv.org,,https://arxiv.org/abs/2504.15585,,The remarkable success of Large Language Models (LLMs) has illuminated a promisingpathway toward achieving Artificial General Intelligence for both academic and industrial …,61.0,Survey
HarmBench,HarmBench: A Standardized Evaluation Framework for Automated Red Teaming and Robust Refusal,Adversarial attacks of vision tasks in the past 10 years: A survey,"C Zhang, L Zhou,X Xu, J Wu,Z Liu- ACM Computing Surveys, 2025",dl.acm.org,,https://dl.acm.org/doi/abs/10.1145/3743126,,"With the advent of Large Vision-Language Models (LVLMs), new attack vectors, such ascognitive bias, prompt injection, and jailbreaking, have emerged. Understanding these …",17.0,Survey
HarmBench,HarmBench: A Standardized Evaluation Framework for Automated Red Teaming and Robust Refusal,Jailbreakbench: An open robustness benchmark for jailbreaking large language models,"P Chao,E Debenedetti,A Robey… - Advances in …, 2024",proceedings.neurips.cc,,https://proceedings.neurips.cc/paper_files/paper/2024/hash/63092d79154adebd7305dfd498cbff70-Abstract-Datasets_and_Benchmarks_Track.html,,"Jailbreak attacks cause large language models (LLMs) to generate harmful, unethical, orotherwise objectionable content. Evaluating these attacks presents a number of challenges …",350.0,Benchmark
HarmBench,HarmBench: A Standardized Evaluation Framework for Automated Red Teaming and Robust Refusal,Tree of attacks: Jailbreaking black-box llms automatically,"A Mehrotra,M Zampetakis… - Advances in …, 2024",proceedings.neurips.cc,,https://proceedings.neurips.cc/paper_files/paper/2024/hash/70702e8cbb4890b4a467b984ae59828a-Abstract-Conference.html,,"Abstract While Large Language Models (LLMs) display versatile functionality, they continueto generate harmful, biased, and toxic content, as demonstrated by the prevalence of human …",424.0,Methodology
HarmBench,HarmBench: A Standardized Evaluation Framework for Automated Red Teaming and Robust Refusal,Refusal in language models is mediated by a single direction,"A Arditi,O Obeso,A Syed,D Paleka… - Advances in …, 2024",proceedings.neurips.cc,,https://proceedings.neurips.cc/paper_files/paper/2024/hash/f545448535dfde4f9786555403ab7c49-Abstract-Conference.html,,"Conversational large language models are fine-tuned for both instruction-following andsafety, resulting in models that obey benign requests but refuse harmful ones. While this …",265.0,Methodology
HarmBench,HarmBench: A Standardized Evaluation Framework for Automated Red Teaming and Robust Refusal,The wmdp benchmark: Measuring and reducing malicious use with unlearning,"N Li,A Pan,A Gopal, S Yue, D Berrios,A Gatti… - arXiv preprint arXiv …, 2024",arxiv.org,,https://arxiv.org/abs/2403.03218,,"The White House Executive Order on Artificial Intelligence highlights the risks of largelanguage models (LLMs) empowering malicious actors in developing biological, cyber, and …",284.0,Benchmark
HarmBench,HarmBench: A Standardized Evaluation Framework for Automated Red Teaming and Robust Refusal,Jailbreaking leading safety-aligned llms with simple adaptive attacks,"M Andriushchenko,F Croce,N Flammarion- arXiv preprint arXiv …, 2024",arxiv.org,,https://arxiv.org/abs/2404.02151,,"We show that even the most recent safety-aligned LLMs are not robust to simple adaptivejailbreaking attacks. First, we demonstrate how to successfully leverage access to logprobs …",284.0,Methodology
HarmBench,HarmBench: A Standardized Evaluation Framework for Automated Red Teaming and Robust Refusal,Figstep: Jailbreaking large vision-language models via typographic visual prompts,"Y Gong, D Ran,J Liu, C Wang,T Cong… - Proceedings of the …, 2025",ojs.aaai.org,,https://ojs.aaai.org/index.php/AAAI/article/view/34568,,"Abstract Large Vision-Language Models (LVLMs) signify a groundbreaking paradigm shiftwithin the Artificial Intelligence (AI) community, extending beyond the capabilities of Large …",264.0,Methodology
HarmBench,HarmBench: A Standardized Evaluation Framework for Automated Red Teaming and Robust Refusal,"Wildguard: Open one-stop moderation tools for safety risks, jailbreaks, and refusals of llms","S Han,K Rao,A Ettinger,L Jiang… - Advances in …, 2024",proceedings.neurips.cc,,https://proceedings.neurips.cc/paper_files/paper/2024/hash/0f69b4b96a46f284b726fbd70f74fb3b-Abstract-Datasets_and_Benchmarks_Track.html,,"We introduce WildGuard---an open, light-weight moderation tool for LLM safety thatachieves three goals:(1) identifying malicious intent in user prompts,(2) detecting safety risks …",169.0,Methodology
HarmBench,HarmBench: A Standardized Evaluation Framework for Automated Red Teaming and Robust Refusal,Tulu 3: Pushing frontiers in open language model post-training,"N Lambert,J Morrison,V Pyatkin,S Huang… - arXiv preprint arXiv …, 2024",arxiv.org,,https://arxiv.org/abs/2411.15124,,"Language model post-training is applied to refine behaviors and unlock new skills across awide range of recent language models, but open recipes for applying these techniques lag …",252.0,Methodology
DecodingTrust,DecodingTrust: A Comprehensive Assessment of Trustworthiness in GPT Models,A survey on evaluation of large language models,"Y Chang,X Wang,J Wang,Y Wu,L Yang… - ACM transactions on …, 2024",dl.acm.org,,https://dl.acm.org/doi/abs/10.1145/3641289,,"Large language models (LLMs) are gaining increasing popularity in both academia andindustry, owing to their unprecedented performance in various applications. As LLMs …",4405.0,Survey
DecodingTrust,DecodingTrust: A Comprehensive Assessment of Trustworthiness in GPT Models,Mm-llms: Recent advances in multimodal large language models,"D Zhang,Y Yu,J Dong,C Li,D Su,C Chu… - arXiv preprint arXiv …, 2024",arxiv.org,,https://arxiv.org/abs/2401.13601,,"In the past year, MultiModal Large Language Models (MM-LLMs) have undergonesubstantial advancements, augmenting off-the-shelf LLMs to support MM inputs or outputs …",493.0,Survey
DecodingTrust,DecodingTrust: A Comprehensive Assessment of Trustworthiness in GPT Models,Simpo: Simple preference optimization with a reference-free reward,"Y Meng,M Xia,D Chen- Advances in Neural Information …, 2024",proceedings.neurips.cc,,https://proceedings.neurips.cc/paper_files/paper/2024/hash/e099c1c9699814af0be873a175361713-Abstract-Conference.html,,Abstract Direct Preference Optimization (DPO) is a widely used offline preferenceoptimization algorithm that reparameterizes reward functions in reinforcement learning from …,657.0,Methodology
DecodingTrust,DecodingTrust: A Comprehensive Assessment of Trustworthiness in GPT Models,""" do anything now"": Characterizing and evaluating in-the-wild jailbreak prompts on large language models","X Shen,Z Chen,M Backes,Y Shen… - Proceedings of the 2024 on …, 2024",dl.acm.org,,https://dl.acm.org/doi/abs/10.1145/3658644.3670388,,"The misuse of large language models (LLMs) has drawn significant attention from thegeneral public and LLM vendors. One particular type of adversarial prompt, known as …",849.0,Other
DecodingTrust,DecodingTrust: A Comprehensive Assessment of Trustworthiness in GPT Models,Jailbreakbench: An open robustness benchmark for jailbreaking large language models,"P Chao,E Debenedetti,A Robey… - Advances in …, 2024",proceedings.neurips.cc,,https://proceedings.neurips.cc/paper_files/paper/2024/hash/63092d79154adebd7305dfd498cbff70-Abstract-Datasets_and_Benchmarks_Track.html,,"Jailbreak attacks cause large language models (LLMs) to generate harmful, unethical, orotherwise objectionable content. Evaluating these attacks presents a number of challenges …",350.0,Benchmark
DecodingTrust,DecodingTrust: A Comprehensive Assessment of Trustworthiness in GPT Models,Trustllm: Trustworthiness in large language models,"Y Huang,L Sun,H Wang, S Wu,Q Zhang, Y Li… - arXiv preprint arXiv …, 2024",arxiv.org,,https://arxiv.org/abs/2401.05561,,"Large language models (LLMs), exemplified by ChatGPT, have gained considerableattention for their excellent natural language processing capabilities. Nonetheless, these …",487.0,Methodology
DecodingTrust,DecodingTrust: A Comprehensive Assessment of Trustworthiness in GPT Models,Trustworthy llms: a survey and guideline for evaluating large language models' alignment,"Y Liu,Y Yao,JF Ton,X Zhang,R Guo,H Cheng… - arXiv preprint arXiv …, 2023",arxiv.org,,https://arxiv.org/abs/2308.05374,,"Ensuring alignment, which refers to making models behave in accordance with humanintentions [1, 2], has become a critical task before deploying large language models (LLMs) …",516.0,Survey
DecodingTrust,DecodingTrust: A Comprehensive Assessment of Trustworthiness in GPT Models,Gptfuzzer: Red teaming large language models with auto-generated jailbreak prompts,"J Yu,X Lin,Z Yu,X Xing- arXiv preprint arXiv:2309.10253, 2023",arxiv.org,,https://arxiv.org/abs/2309.10253,,"Large language models (LLMs) have recently experienced tremendous popularity and arewidely used from casual conversations to AI-driven programming. However, despite their …",446.0,Methodology
DecodingTrust,DecodingTrust: A Comprehensive Assessment of Trustworthiness in GPT Models,Combating misinformation in the age of llms: Opportunities and challenges,"C Chen,K Shu- AI Magazine, 2024",Wiley Online Library,,https://onlinelibrary.wiley.com/doi/abs/10.1002/aaai.12188,,Misinformation such as fake news and rumors is a serious threat for information ecosystemsand public trust. The emergence of large language models (LLMs) has great potential to …,279.0,Other
DecodingTrust,DecodingTrust: A Comprehensive Assessment of Trustworthiness in GPT Models,Medical large language models are vulnerable to data-poisoning attacks,"DA Alber,Z Yang,A Alyakin,E Yang,S Rai… - Nature Medicine, 2025",nature.com,,https://www.nature.com/articles/s41591-024-03445-1,,The adoption of large language models (LLMs) in healthcare demands a careful analysis oftheir potential to spread false medical knowledge. Because LLMs ingest massive volumes of …,117.0,Other
AdvBench,Universal and Transferable Adversarial Attacks on Aligned Language Models,"A survey on large language model (llm) security and privacy: The good, the bad, and the ugly","Y Yao,J Duan,K Xu, Y Cai,Z Sun,Y Zhang- High-Confidence Computing, 2024",Elsevier,,https://www.sciencedirect.com/science/article/pii/S266729522400014X,,"Abstract Large Language Models (LLMs), such as ChatGPT and Bard, have revolutionizednatural language understanding and generation. They possess deep language …",1335.0,Survey
AdvBench,Universal and Transferable Adversarial Attacks on Aligned Language Models,The rise and potential of large language model based agents: A survey,"Z Xi,W Chen,X Guo,W He,Y Ding, B Hong… - Science China …, 2025",Springer,,https://link.springer.com/article/10.1007/s11432-024-4222-0,,"For a long time, researchers have sought artificial intelligence (AI) that matches or exceedshuman intelligence. AI agents, which are artificial entities capable of sensing the …",1558.0,Survey
AdvBench,Universal and Transferable Adversarial Attacks on Aligned Language Models,Gemini 1.5: Unlocking multimodal understanding across millions of tokens of context,"G Team,P Georgiev, VI Lei, R Burnell, L Bai… - arXiv preprint arXiv …, 2024",arxiv.org,,https://arxiv.org/abs/2403.05530,,"In this report, we introduce the Gemini 1.5 family of models, representing the next generationof highly compute-efficient multimodal models capable of recalling and reasoning over fine …",2793.0,Methodology
AdvBench,Universal and Transferable Adversarial Attacks on Aligned Language Models,🧜 Siren's Song in the AI Ocean: A Survey on Hallucination in Large Language Models,"Y Zhang,Y Li,L Cui,D Cai,L Liu,T Fu… - Computational …, 2025",direct.mit.edu,,https://direct.mit.edu/coli/article/doi/10.1162/coli.a.16/131631,,"While large language models (LLMs) have demonstrated remarkable capabilities across arange of downstream tasks, a significant concern revolves around their propensity to exhibit …",1549.0,Survey
AdvBench,Universal and Transferable Adversarial Attacks on Aligned Language Models,Jailbreaking black box large language models in twenty queries,"P Chao,A Robey,E Dobriban… - … IEEE Conference on …, 2025",ieeexplore.ieee.org,,https://ieeexplore.ieee.org/abstract/document/10992337/,,"There is growing interest in ensuring that large language models (LLMs) align with humanvalues. However, the alignment of such models is vulnerable to adversarial jailbreaks, which …",953.0,Methodology
